Taxi ID,Date,Time,Latitude,Longitude,Temperature
94,02-01-14,00:03:38.06913+01,41.946944027017300,12.469350605245800,5.4512151380000000
94,02-04-14,00:03:38.06913+01,41.946944027017300,12.469350605245800,5.4512151380000000
357,02-01-14,00:04:41.840007+01,41.857094751342600,12.4714356187691,6.8180609080000000
281,02-01-14,00:06:26.823819+01,41.900416897255300,12.472598176265600,7.571436565
281,02-04-14,00:06:26.823819+01,41.900416897255300,12.472598176265600,7.571436565
248,02-02-14,00:06:36.620336+01,41.918806156172900,12.4457670910444,4.0703688740000000
248,02-04-14,00:06:36.620336+01,41.918806156172900,12.4457670910444,4.0703688740000000
191,02-01-14,00:08:16.809158+01,41.858061583352600,12.560165199366600,6.2789340720000000
203,02-03-14,00:08:19.740961+01,41.92707575,12.390624540000000,4.5636938450000000
281,02-02-14,00:09:35.368981+01,41.8571176095505,12.4943277326912,6.4631084540000000
281,02-04-14,00:09:35.368981+01,41.8571176095505,12.4943277326912,6.4631084540000000
188,02-01-14,00:09:36.44454+01,41.896013060902600,12.478378312598600,5.7619118120000000
188,02-04-14,00:09:36.44454+01,41.896013060902600,12.478378312598600,5.7619118120000000
2,02-03-14,00:10:11.99863+01,41.909590200000000,12.452231280000000,5.623117755
135,02-02-14,00:10:13.136403+01,41.925566343747800,12.4471123169054,4.6000217280000000
135,02-04-14,00:10:13.136403+01,41.925566343747800,12.4471123169054,4.6000217280000000
266,02-03-14,00:11:17.602176+01,41.887030690000000,12.54104332,7.1267612440000000
266,02-04-14,00:11:17.602176+01,41.887030690000000,12.54104332,7.1267612440000000
174,02-02-14,00:11:30.327574+01,41.9257635268999,12.505016270859300,6.7841042100000000
291,02-02-14,00:13:51.557763+01,41.857435040752000,12.494025430122300,6.8449952240000000
291,02-04-14,00:13:51.557763+01,41.857435040752000,12.494025430122300,6.8449952240000000
291,02-01-14,00:14:28.523349+01,41.797455767192700,12.4380043695447,5.087209359
291,02-04-14,00:14:28.523349+01,41.797455767192700,12.4380043695447,5.087209359
3,02-03-14,00:14:43.587957+01,41.926134360000000,12.50531587,8.4503976270000000
343,02-01-14,00:15:16.957858+01,41.900078537727200,12.4626672248919,8.9454040600000000
343,02-04-14,00:15:16.957858+01,41.900078537727200,12.4626672248919,8.9454040600000000
311,02-02-14,00:15:24.179444+01,41.857665015218200,12.4951523749569,6.9572476450000000
281,02-02-14,00:15:35.510745+01,41.840289781535300,12.4526221668473,5.6442271470000000
135,02-01-14,00:15:35.78052+01,41.932953308516400,12.512251374372400,5.9795122550000000
135,02-04-14,00:15:35.78052+01,41.932953308516400,12.512251374372400,5.9795122550000000
357,02-01-14,00:15:36.618927+01,41.877845216158500,12.4557100855291,6.6655925970000000
357,02-04-14,00:15:36.618927+01,41.877845216158500,12.4557100855291,6.6655925970000000
21,02-03-14,00:16:38.640823+01,41.899206450000000,12.45235504,4.5828628820000000
228,02-02-14,00:17:22.277111+01,41.926475715431900,12.4707158161855,4.2519040940000000
341,02-02-14,00:17:24.382171+01,41.857177419984800,12.494414286875000,6.1344408240000000
341,02-04-14,00:17:24.382171+01,41.857177419984800,12.494414286875000,6.1344408240000000
178,02-02-14,00:17:37.161063+01,41.899056827971700,12.4517768778967,4.9116178960000000
178,02-04-14,00:17:37.161063+01,41.899056827971700,12.4517768778967,4.9116178960000000
295,02-01-14,00:17:38.828331+01,41.895929679106100,12.476933328791900,8.8130725650000000
295,02-04-14,00:17:38.828331+01,41.895929679106100,12.476933328791900,8.8130725650000000
132,02-01-14,00:17:52.078778+01,41.8917670092858,12.470179516929700,7.9923716740000000
132,02-04-14,00:17:52.078778+01,41.8917670092858,12.470179516929700,7.9923716740000000
273,02-02-14,00:18:06.076379+01,41.857073333333300,12.478016666666700,6.1785973540000000
273,02-04-14,00:18:06.076379+01,41.857073333333300,12.478016666666700,6.1785973540000000
85,02-03-14,00:19:05.667139+01,41.92706347,12.475208670000000,6.5695799950000000
318,02-01-14,00:19:22.952841+01,41.903569183819800,12.4887909247177,7.0228505160000000
318,02-04-14,00:19:22.952841+01,41.903569183819800,12.4887909247177,7.0228505160000000
341,02-01-14,00:21:27.147344+01,41.9002582928224,12.495544595289000,6.9636015220000000
341,02-04-14,00:21:27.147344+01,41.9002582928224,12.495544595289000,6.9636015220000000
357,02-02-14,00:23:03.937654+01,41.853105182986800,12.597468620165700,5.3420106150000000
222,02-03-14,00:24:15.348609+01,41.927910660000000,12.49329788,6.8972719860000000
317,02-01-14,00:24:23.487394+01,41.909945124081000,12.447404975927500,4.646426226
234,02-01-14,00:24:34.9723+01,41.926514907221300,12.507247720920300,7.4385136890000000
234,02-04-14,00:24:34.9723+01,41.926514907221300,12.507247720920300,7.4385136890000000
3,02-03-14,00:26:12.034816+01,41.953024190000000,12.52137018,7.4269136210000000
188,02-02-14,00:26:28.807762+01,41.898832046170400,12.452323560796100,5.813231762
188,02-04-14,00:26:28.807762+01,41.898832046170400,12.452323560796100,5.813231762
357,02-02-14,00:27:10.246321+01,41.924246403789400,12.608530877513400,5.8409145100000000
357,02-02-14,00:27:25.238823+01,41.927761648149400,12.605765094434200,6.6198628700000000
357,02-04-14,00:27:25.238823+01,41.927761648149400,12.605765094434200,6.6198628700000000
178,02-02-14,00:27:36.476012+01,41.926478201922600,12.426535561958500,5.1623499920000000
178,02-04-14,00:27:36.476012+01,41.926478201922600,12.426535561958500,5.1623499920000000
172,02-01-14,00:29:53.157494+01,41.907428615780700,12.4901463627056,7.8732132360000000
172,02-04-14,00:29:53.157494+01,41.907428615780700,12.4901463627056,7.8732132360000000
259,02-01-14,00:30:39.328208+01,41.856116326618400,12.5379383620563,5.7349183530000000
246,02-03-14,00:30:48.408357+01,41.927371630000000,12.469426670000000,7.6656243830000000
315,02-01-14,00:31:14.297722+01,41.910707932943400,12.4925883450403,6.5708628430000000
315,02-04-14,00:31:14.297722+01,41.910707932943400,12.4925883450403,6.5708628430000000
169,02-03-14,00:32:06.02516+01,41.906643030000000,12.451341790000000,5.2107598830000000
365,02-03-14,00:32:21.722349+01,41.8991513,12.53972933,8.0093182470000000
198,02-03-14,00:33:14.81019+01,41.857973530000000,12.549175100000000,7.1634991120000000
198,02-04-14,00:33:14.81019+01,41.857973530000000,12.549175100000000,7.1634991120000000
132,02-01-14,00:33:20.827526+01,41.926693455951900,12.5238221331423,5.3881511770000000
132,02-04-14,00:33:20.827526+01,41.926693455951900,12.5238221331423,5.3881511770000000
79,02-01-14,00:33:32.522084+01,41.904770500000000,12.50429132,5.2147306090000000
79,02-04-14,00:33:32.522084+01,41.904770500000000,12.50429132,5.2147306090000000
357,02-02-14,00:33:57.255089+01,41.977483398804100,12.5398786426607,5.6905407100000000
220,02-03-14,00:34:06.957471+01,41.927280340000000,12.469466110000000,6.9815001920000000
220,02-03-14,00:34:24.537991+01,41.925569550000000,12.47018437,8.0813993640000000
351,02-01-14,00:34:25.872643+01,41.8958828635553,12.449078278395100,4.9678340140000000
281,02-02-14,00:34:44.369651+01,41.858391154146900,12.3764408583658,4.5584404960000000
281,02-04-14,00:34:44.369651+01,41.858391154146900,12.3764408583658,4.5584404960000000
248,02-01-14,00:35:50.605253+01,41.866785233631200,12.463985798143,7.2432920560000000
248,02-04-14,00:35:50.605253+01,41.866785233631200,12.463985798143,7.2432920560000000
311,02-02-14,00:36:09.510649+01,41.811647780559300,12.536292708657100,6.7536839580000000
311,02-04-14,00:36:09.510649+01,41.811647780559300,12.536292708657100,6.7536839580000000
315,02-02-14,00:36:28.503889+01,41.899100712151200,12.4518108896543,4.994821022
315,02-04-14,00:36:28.503889+01,41.899100712151200,12.4518108896543,4.994821022
198,02-03-14,00:36:43.971002+01,41.854508750000000,12.54202635,6.8726339510000000
198,02-03-14,00:37:13.90767+01,41.856146460000000,12.537917350000000,6.6914735720000000
79,02-02-14,00:37:15.937049+01,41.899395590176700,12.452803968272600,8.6336217840000000
85,02-03-14,00:37:30.580081+01,41.900385850000000,12.53543208,7.8522144860000000
2,02-02-14,00:37:46.751221+01,41.909478101174900,12.4514674451527,3.823744799
2,02-04-14,00:37:46.751221+01,41.909478101174900,12.4514674451527,3.823744799
297,02-01-14,00:38:47.808311+01,41.897214010526700,12.4728000981564,7.7305009020000000
297,02-04-14,00:38:47.808311+01,41.897214010526700,12.4728000981564,7.7305009020000000
365,02-01-14,00:38:58.818896+01,41.899624748225100,12.489369052331500,7.1125473500000000
365,02-04-14,00:38:58.818896+01,41.899624748225100,12.489369052331500,7.1125473500000000
224,02-01-14,00:39:10.280363+01,41.926658190000000,12.50574134,6.0427239480000000
224,02-04-14,00:39:10.280363+01,41.926658190000000,12.50574134,6.0427239480000000
188,02-01-14,00:39:17.707007+01,41.9270746307024,12.4861248437472,4.8074500750000000
188,02-04-14,00:39:17.707007+01,41.9270746307024,12.4861248437472,4.8074500750000000
248,02-01-14,00:39:18.6985+01,41.856380684592000,12.453239162863400,6.7978886470000000
202,02-03-14,00:39:33.621668+01,41.915705670000000,12.541706380000000,6.3659260360000000
202,02-04-14,00:39:33.621668+01,41.915705670000000,12.541706380000000,6.3659260360000000
365,02-03-14,00:40:21.612035+01,41.925976410000000,12.607184350000000,6.1574537090000000
365,02-04-14,00:40:21.612035+01,41.925976410000000,12.607184350000000,6.1574537090000000
132,02-01-14,00:41:00.858021+01,41.926349708451500,12.5427678884573,5.5934234520000000
317,02-01-14,00:41:04.562383+01,41.8914208933842,12.4745864645718,6.8674875460000000
317,02-04-14,00:41:04.562383+01,41.8914208933842,12.4745864645718,6.8674875460000000
94,02-01-14,00:41:51.073491+01,41.878564922812000,12.4785879841682,7.0771615790000000
94,02-04-14,00:41:51.073491+01,41.878564922812000,12.4785879841682,7.0771615790000000
248,02-01-14,00:42:08.416794+01,41.849592790556000,12.445743533602,5.020916755
248,02-04-14,00:42:08.416794+01,41.849592790556000,12.445743533602,5.020916755
331,02-03-14,00:42:10.009965+01,41.937742460000000,12.540699010000000,4.6515363600000000
105,02-01-14,00:43:13.497474+01,41.926408771615600,12.505507429875700,5.5823376170000000
105,02-04-14,00:43:13.497474+01,41.926408771615600,12.505507429875700,5.5823376170000000
174,02-02-14,00:43:45.001289+01,41.927274473490200,12.4803732399879,5.5234148570000000
311,02-01-14,00:44:50.403355+01,41.928421849101600,12.5090204939053,5.950157538
311,02-04-14,00:44:50.403355+01,41.928421849101600,12.5090204939053,5.950157538
132,02-01-14,00:45:03.491872+01,41.913399482011100,12.555740454863300,5.3985161280000000
259,02-01-14,00:45:39.314853+01,41.854959026647200,12.5406614816537,4.2594413720000000
259,02-04-14,00:45:39.314853+01,41.854959026647200,12.5406614816537,4.2594413720000000
234,02-01-14,00:46:47.594157+01,41.907546938409900,12.4901464958015,6.9799735750000000
234,02-04-14,00:46:47.594157+01,41.907546938409900,12.4901464958015,6.9799735750000000
197,02-01-14,00:47:54.338675+01,41.9100979507689,12.502684674715700,6.4190203440000000
197,02-04-14,00:47:54.338675+01,41.9100979507689,12.502684674715700,6.4190203440000000
174,02-01-14,00:48:04.621404+01,41.895442106511400,12.508915156480900,7.0329816980000000
174,02-04-14,00:48:04.621404+01,41.895442106511400,12.508915156480900,7.0329816980000000
311,02-01-14,00:48:20.432211+01,41.925329640982300,12.4965772259415,6.9040266250000000
311,02-04-14,00:48:20.432211+01,41.925329640982300,12.4965772259415,6.9040266250000000
178,02-01-14,00:48:58.904517+01,41.881567036597400,12.452501531716300,4.7996632470000000
311,02-02-14,00:49:10.839051+01,41.856098807575500,12.5855192347793,4.6512343560000000
311,02-02-14,00:49:25.830141+01,41.857568651247100,12.585920016109900,5.8938770400000000
178,02-01-14,00:49:28.910811+01,41.884174689165800,12.454975742282300,7.1995236970000000
178,02-04-14,00:49:28.910811+01,41.884174689165800,12.454975742282300,7.1995236970000000
368,02-01-14,00:49:56.596066+01,41.877216666666700,12.449975,4.5811787390000000
222,02-03-14,00:51:00.001044+01,41.867073600000000,12.54097082,8.2155934230000000
222,02-04-14,00:51:00.001044+01,41.867073600000000,12.54097082,8.2155934230000000
94,02-03-14,00:51:21.673141+01,41.874573100000000,12.50694639,7.3465264580000000
362,02-01-14,00:51:24.366678+01,41.9195231789801,12.492745884615700,6.2990768470000000
362,02-04-14,00:51:24.366678+01,41.9195231789801,12.492745884615700,6.2990768470000000
232,02-01-14,00:52:49.722322+01,41.903095456494800,12.4862204607702,6.1659302920000000
232,02-04-14,00:52:49.722322+01,41.903095456494800,12.4862204607702,6.1659302920000000
341,02-01-14,00:53:25.542177+01,41.849797267907600,12.460154352332100,4.2989882740000000
85,02-03-14,00:53:44.255536+01,41.879771870000000,12.578104190000000,6.6743612960000000
85,02-04-14,00:53:44.255536+01,41.879771870000000,12.578104190000000,6.6743612960000000
260,02-01-14,00:54:01.576251+01,41.9130006928727,12.4420046309741,5.1598748910000000
352,02-01-14,00:54:09.046076+01,41.889841016382,12.4744812212884,6.737155993
352,02-04-14,00:54:09.046076+01,41.889841016382,12.4744812212884,6.737155993
365,02-01-14,00:54:45.570111+01,41.908508083087100,12.542321487365400,5.9948588480000000
196,02-01-14,00:55:00.288779+01,41.892611493139800,12.4693110855161,5.9070177530000000
196,02-04-14,00:55:00.288779+01,41.892611493139800,12.4693110855161,5.9070177530000000
94,02-02-14,00:55:10.524104+01,41.902443266899400,12.480028763334000,7.4769611360000000
113,02-03-14,00:55:26.098929+01,41.927565950000000,12.52445855,6.4889916080000000
228,02-01-14,00:56:26.476789+01,41.900390812318700,12.472663413262400,6.4840406210000000
228,02-04-14,00:56:26.476789+01,41.900390812318700,12.472663413262400,6.4840406210000000
257,02-01-14,00:57:40.814331+01,41.892036908447000,12.4696895881114,6.7606803290000000
257,02-04-14,00:57:40.814331+01,41.892036908447000,12.4696895881114,6.7606803290000000
59,02-01-14,00:59:51.959087+01,41.907408363300700,12.4987999626078,7.0272779120000000
59,02-04-14,00:59:51.959087+01,41.907408363300700,12.4987999626078,7.0272779120000000
193,02-01-14,01:00:01.731408+01,41.893964911001800,12.475959559756000,6.4876301950000000
193,02-04-14,01:00:01.731408+01,41.893964911001800,12.475959559756000,6.4876301950000000
89,02-01-14,01:00:42.64194+01,41.841993334049600,12.5515721136585,4.9310701090000000
89,02-04-14,01:00:42.64194+01,41.841993334049600,12.5515721136585,4.9310701090000000
54,02-03-14,01:01:08.978793+01,41.881454900000000,12.45188164,5.1948363650000000
368,02-01-14,01:01:45.874753+01,41.8607983333333,12.4937233333333,6.8007911930000000
368,02-04-14,01:01:45.874753+01,41.8607983333333,12.4937233333333,6.8007911930000000
37,02-01-14,01:04:16.891389+01,41.889739686389600,12.474192991659700,5.7257741940000000
37,02-04-14,01:04:16.891389+01,41.889739686389600,12.474192991659700,5.7257741940000000
318,02-02-14,01:05:31.927717+01,41.993616602919400,12.495583835358400,5.7377332970000000
58,02-01-14,01:05:52.569424+01,41.895908184191600,12.483495730861800,7.2882542560000000
58,02-04-14,01:05:52.569424+01,41.895908184191600,12.483495730861800,7.2882542560000000
357,02-01-14,01:06:08.590334+01,41.926797032339400,12.5238308684625,6.6951834420000000
357,02-04-14,01:06:08.590334+01,41.926797032339400,12.5238308684625,6.6951834420000000
187,02-01-14,01:06:46.090123+01,41.927320000000000,12.45815,5.58720704
187,02-04-14,01:06:46.090123+01,41.927320000000000,12.45815,5.58720704
321,02-01-14,01:06:53.847896+01,41.951780840000000,12.45176041,3.6828308680000000
266,02-03-14,01:07:03.04211+01,41.925276490000000,12.52756138,7.9848433920000000
266,02-03-14,01:07:17.567535+01,41.927261480000000,12.5281529,6.7913884750000000
172,02-02-14,01:08:25.817377+01,41.926726343414400,12.5103267497381,4.8513139050000000
222,02-03-14,01:09:28.887858+01,41.854488600000000,12.542118350000000,6.3344856800000000
222,02-03-14,01:09:43.870202+01,41.855387310000000,12.53941893,5.8318213910000000
61,02-01-14,01:09:54.645042+01,41.905486666666700,12.4476383333333,4.9080763140000000
324,02-03-14,01:11:43.623902+01,41.925923060000000,12.458593990000000,8.2817959560000000
234,02-02-14,01:12:09.72642+01,41.908835142966000,12.5440698794242,5.6246286670000000
337,02-03-14,01:12:55.476208+01,41.854542630000000,12.37787045,4.8253341460000000
317,02-02-14,01:12:59.810856+01,41.899758684013700,12.4517810128912,4.851864043
317,02-04-14,01:12:59.810856+01,41.899758684013700,12.4517810128912,4.851864043
357,02-01-14,01:13:08.544287+01,41.925506667641600,12.5414161567832,7.4434571220000000
337,02-03-14,01:13:17.15033+01,41.858013630000000,12.376404430000000,5.057275068
357,02-01-14,01:13:24.308482+01,41.926385146952400,12.5425452054414,3.9038755360000000
197,02-02-14,01:14:25.71806+01,41.927082314931800,12.4860979086186,5.4916490140000000
343,02-01-14,01:14:52.008815+01,41.9265366816038,12.5201945914687,5.8958689730000000
343,02-04-14,01:14:52.008815+01,41.9265366816038,12.5201945914687,5.8958689730000000
321,02-01-14,01:16:39.243687+01,41.92795744,12.473390610000000,5.950512925
321,02-04-14,01:16:39.243687+01,41.92795744,12.473390610000000,5.950512925
232,02-01-14,01:16:50.469787+01,41.856415302259700,12.446137582632100,4.960236353
232,02-04-14,01:16:50.469787+01,41.856415302259700,12.446137582632100,4.960236353
169,02-03-14,01:17:19.092517+01,41.867434240000000,12.46442607,8.5487180490000000
352,02-03-14,01:17:21.772005+01,41.936491920000000,12.428099210000000,4.9866002730000000
225,02-03-14,01:18:11.950073+01,41.90953597,12.45095939,4.7453995460000000
105,02-01-14,01:20:00.280361+01,41.864745341198000,12.478944556443600,6.8425447070000000
105,02-04-14,01:20:00.280361+01,41.864745341198000,12.478944556443600,6.8425447070000000
266,02-03-14,01:21:47.980092+01,41.939869970000000,12.42980464,5.2125780220000000
89,02-01-14,01:22:06.500926+01,41.901374989809800,12.4640790117916,6.7394552880000000
89,02-04-14,01:22:06.500926+01,41.901374989809800,12.4640790117916,6.7394552880000000
174,02-02-14,01:22:39.142046+01,41.894952016383800,12.5474290774076,5.0160974400000000
297,02-01-14,01:24:24.146014+01,41.888887344990900,12.423189308862500,5.8425219200000000
257,02-01-14,01:24:44.452117+01,41.856728815566300,12.5621877768664,6.1966886820000000
257,02-04-14,01:24:44.452117+01,41.856728815566300,12.5621877768664,6.1966886820000000
232,02-02-14,01:24:49.733783+01,41.899496413387800,12.452748170506900,4.7124515920000000
232,02-04-14,01:24:49.733783+01,41.899496413387800,12.452748170506900,4.7124515920000000
198,02-03-14,01:24:55.118214+01,41.87943799,12.45852743,8.3755791340000000
246,02-03-14,01:26:12.469346+01,41.85632494,12.49303501,6.6012166650000000
297,02-02-14,01:26:42.628085+01,41.908663269353800,12.541894788027400,5.9911298720000000
143,02-03-14,01:26:44.972777+01,41.926418340000000,12.505525480000000,5.513328338
352,02-03-14,01:26:47.443433+01,41.91873159,12.537803820000000,5.6617914070000000
135,02-01-14,01:27:33.03701+01,41.903549204615100,12.484080364877500,7.321591239
135,02-04-14,01:27:33.03701+01,41.903549204615100,12.484080364877500,7.321591239
257,02-01-14,01:28:44.670814+01,41.858112233929400,12.570949228716400,5.1812382070000000
132,02-02-14,01:28:48.183559+01,41.858093612142600,12.441410250540900,6.5318738390000000
132,02-04-14,01:28:48.183559+01,41.858093612142600,12.441410250540900,6.5318738390000000
79,02-01-14,01:29:37.062222+01,41.895987400000000,12.439959380000000,5.1666924820000000
187,02-01-14,01:31:43.371493+01,41.906670000000000,12.458160000000000,7.4929086110000000
187,02-04-14,01:31:43.371493+01,41.906670000000000,12.458160000000000,7.4929086110000000
362,02-01-14,01:32:24.079053+01,41.840493987420400,12.455448151207100,5.3694459100000000
132,02-02-14,01:33:04.758345+01,41.848316718224300,12.419745750270800,5.2555392750000000
365,02-01-14,01:33:18.950748+01,41.9276980451667,12.528118790037,5.9748836340000000
365,02-04-14,01:33:18.950748+01,41.9276980451667,12.528118790037,5.9748836340000000
362,02-01-14,01:33:25.749961+01,41.833122635802700,12.4441555106597,5.1484328700000000
362,02-04-14,01:33:25.749961+01,41.833122635802700,12.4441555106597,5.1484328700000000
228,02-02-14,01:34:26.26937+01,41.857184154159300,12.5616596878835,4.9363294820000000
187,02-01-14,01:36:14.287136+01,41.906595000000000,12.4504983333333,4.7006943160000000
122,02-02-14,01:37:03.594513+01,41.893451132564800,12.436070233228400,5.1304021910000000
122,02-04-14,01:37:03.594513+01,41.893451132564800,12.436070233228400,5.1304021910000000
365,02-01-14,01:37:46.331493+01,41.943661484539500,12.5413799383526,5.1665369550000000
188,02-02-14,01:37:52.381001+01,41.926913052937700,12.461212152561500,6.9212524150000000
337,02-03-14,01:39:02.831451+01,41.91528795,12.45300604,8.353783688
89,02-01-14,01:39:35.888759+01,41.857683547206100,12.376366519798000,5.1557625620000000
104,02-01-14,01:39:40.979634+01,41.817505675594800,12.3821462723267,4.5450152590000000
104,02-04-14,01:39:40.979634+01,41.817505675594800,12.3821462723267,4.5450152590000000
105,02-02-14,01:40:00.857493+01,41.899376466577800,12.452434489647200,4.721885576
105,02-04-14,01:40:00.857493+01,41.899376466577800,12.452434489647200,4.721885576
2,02-02-14,01:41:37.278387+01,41.856782454290100,12.537116558515300,7.6909193170000000
2,02-04-14,01:41:37.278387+01,41.856782454290100,12.537116558515300,7.6909193170000000
187,02-02-14,01:41:42.550416+01,41.937875000000000,12.541228333333300,7.002930772
187,02-04-14,01:41:42.550416+01,41.937875000000000,12.541228333333300,7.002930772
2,02-02-14,01:41:57.332585+01,41.853588907360700,12.544109015830300,4.7565250110000000
21,02-03-14,01:42:08.400369+01,41.922640710000000,12.506286960000000,7.5378249650000000
352,02-01-14,01:42:38.692488+01,41.926730149425600,12.5334675237536,5.6006862880000000
352,02-04-14,01:42:38.692488+01,41.926730149425600,12.5334675237536,5.6006862880000000
21,02-03-14,01:42:58.509533+01,41.926340890000000,12.51004944,6.9058784440000000
178,02-02-14,01:43:17.363225+01,41.9272035795249,12.474199631993700,5.9864876030000000
